household_id;municipality_id;grid_id;HLA;HSC;HSI;age;SEX;AG2;EMP
055540036036-110;055540036036;100mN32175E41219;MC;NA;2;18;M;1824;NEP
055540036036-111;055540036036;100mN32175E41219;NA;NA;2;67;F;6574;NEP
055540036036-111;055540036036;100mN32175E41219;NA;NA;2;46;M;4049;EMP
055540036036-112;055540036036;100mN32171E41222;MC;NA;4;54;F;5064;NEP
055540036036-112;055540036036;100mN32171E41222;MC;NA;4;55;M;5064;NEP
055540036036-112;055540036036;100mN32171E41222;MC;NA;4;11;M;0614;NEP
055540036036-112;055540036036;100mN32171E41222;MC;NA;4;33;M;3039;NEP
055540036036-113;055540036036;100mN32207E41251;S;NA;1;53;M;5064;NEP
055540036036-114;055540036036;100mN32174E41228;SF;NA;4;58;F;5064;EMP
055540036036-114;055540036036;100mN32174E41228;SF;NA;4;13;F;0614;NEP
055540036036-114;055540036036;100mN32174E41228;SF;NA;4;4;M;0305;NEP
055540036036-114;055540036036;100mN32174E41228;SF;NA;4;43;F;4049;EMP
055540036036-115;055540036036;100mN32167E41226;NA;MIX;4;80;F;75XX;EMP
055540036036-115;055540036036;100mN32167E41226;NA;MIX;4;46;M;4049;EMP
055540036036-115;055540036036;100mN32167E41226;NA;MIX;4;23;F;1824;NEP
055540036036-115;055540036036;100mN32167E41226;NA;MIX;4;71;M;6574;EMP
055540036036-116;055540036036;100mN32201E41251;S;NA;1;25;M;2529;EMP
055540036036-117;055540036036;100mN32176E41226;MC;NA;4;45;F;4049;NEP
055540036036-117;055540036036;100mN32176E41226;MC;NA;4;51;M;5064;EMP
055540036036-117;055540036036;100mN32176E41226;MC;NA;4;19;F;1824;EMP
055540036036-117;055540036036;100mN32176E41226;MC;NA;4;26;F;2529;EMP
055540036036-118;055540036036;100mN32176E41221;MC;NA;2;41;F;4049;EMP
055540036036-118;055540036036;100mN32176E41221;MC;NA;2;55;M;5064;EMP
055540036036-119;055540036036;100mN32224E41207;MC;OS;3;83;M;75XX;EMP
055540036036-119;055540036036;100mN32224E41207;MC;OS;3;69;M;6574;EMP
055540036036-119;055540036036;100mN32224E41207;MC;OS;3;65;M;6574;EMP
055540036036-120;055540036036;100mN32194E41261;MC;NA;6;58;F;5064;EMP
055540036036-120;055540036036;100mN32194E41261;MC;NA;6;48;F;4049;NEP
055540036036-120;055540036036;100mN32194E41261;MC;NA;6;16;F;1517;NEP
055540036036-120;055540036036;100mN32194E41261;MC;NA;6;18;F;1824;EMP
055540036036-120;055540036036;100mN32194E41261;MC;NA;6;26;M;2529;EMP
055540036036-120;055540036036;100mN32194E41261;MC;NA;6;16;M;1517;EMP
055540036036-121;055540036036;100mN32224E41207;MC;NA;4;46;M;4049;EMP
055540036036-121;055540036036;100mN32224E41207;MC;NA;4;55;F;5064;EMP
055540036036-121;055540036036;100mN32224E41207;MC;NA;4;6;M;0614;NEP
055540036036-121;055540036036;100mN32224E41207;MC;NA;4;11;F;0614;NEP
055540036036-122;055540036036;100mN32171E41224;NA;NA;2;27;F;2529;NEP
055540036036-122;055540036036;100mN32171E41224;NA;NA;2;30;M;3039;EMP
055540036036-123;055540036036;100mN32175E41216;SF;MIX;4;77;F;75XX;NEP
055540036036-123;055540036036;100mN32175E41216;SF;MIX;4;83;M;75XX;NEP
055540036036-123;055540036036;100mN32175E41216;SF;MIX;4;12;F;0614;NEP
055540036036-123;055540036036;100mN32175E41216;SF;MIX;4;9;F;0614;NEP
055540036036-124;055540036036;100mN32175E41216;MC;MIX;2;76;F;75XX;UEP
055540036036-124;055540036036;100mN32175E41216;MC;MIX;2;71;F;6574;EMP
055540036036-125;055540036036;100mN32171E41223;PO;NA;2;34;F;3039;EMP
055540036036-125;055540036036;100mN32171E41223;PO;NA;2;27;M;2529;EMP
055540036036-126;055540036036;100mN32181E41227;MC;NA;5;54;F;5064;NEP
055540036036-126;055540036036;100mN32181E41227;MC;NA;5;51;F;5064;EMP
055540036036-126;055540036036;100mN32181E41227;MC;NA;5;20;M;1824;EMP
055540036036-126;055540036036;100mN32181E41227;MC;NA;5;8;M;0614;NEP
055540036036-126;055540036036;100mN32181E41227;MC;NA;5;15;F;1517;NEP
055540036036-127;055540036036;100mN32196E41249;PO;NA;2;52;M;5064;NEP
055540036036-127;055540036036;100mN32196E41249;PO;NA;2;51;F;5064;NEP
055540036036-128;055540036036;100mN32179E41222;SF;NA;3;60;F;5064;EMP
055540036036-128;055540036036;100mN32179E41222;SF;NA;3;8;F;0614;NEP
055540036036-128;055540036036;100mN32179E41222;SF;NA;3;7;F;0614;NEP
055540036036-129;055540036036;100mN32193E41226;S;NA;1;43;M;4049;EMP
055540036036-130;055540036036;100mN32170E41224;S;NA;1;37;M;3039;EMP
055540036036-131;055540036036;100mN32178E41219;MC;MIX;3;71;M;6574;NEP
055540036036-131;055540036036;100mN32178E41219;MC;MIX;3;19;F;1824;EMP
055540036036-131;055540036036;100mN32178E41219;MC;MIX;3;22;M;1824;EMP
055540036036-132;055540036036;100mN32211E41223;MC;NA;5;61;M;5064;NEP
055540036036-132;055540036036;100mN32211E41223;MC;NA;5;58;F;5064;NEP
055540036036-132;055540036036;100mN32211E41223;MC;NA;5;3;M;0305;NEP
055540036036-132;055540036036;100mN32211E41223;MC;NA;5;13;M;0614;NEP
055540036036-132;055540036036;100mN32211E41223;MC;NA;5;27;F;2529;NEP
055540036036-133;055540036036;100mN32175E41225;MC;OS;3;69;F;6574;EMP
055540036036-133;055540036036;100mN32175E41225;MC;OS;3;66;M;6574;EMP
055540036036-133;055540036036;100mN32175E41225;MC;OS;3;72;M;6574;EMP
055540036036-134;055540036036;100mN32174E41218;MC;NA;5;52;F;5064;EMP
055540036036-134;055540036036;100mN32174E41218;MC;NA;5;61;F;5064;NEP
055540036036-134;055540036036;100mN32174E41218;MC;NA;5;11;M;0614;NEP
055540036036-134;055540036036;100mN32174E41218;MC;NA;5;1;M;0003;NEP
055540036036-134;055540036036;100mN32174E41218;MC;NA;5;33;F;3039;NEP
055540036036-135;055540036036;100mN32167E41226;MC;OS;2;89;M;75XX;EMP
055540036036-135;055540036036;100mN32167E41226;MC;OS;2;84;F;75XX;EMP
055540036036-136;055540036036;100mN32167E41226;MC;NA;3;61;M;5064;NEP
055540036036-136;055540036036;100mN32167E41226;MC;NA;3;40;M;4049;EMP
055540036036-136;055540036036;100mN32167E41226;MC;NA;3;36;M;3039;EMP
055540036036-137;055540036036;100mN32175E41220;NA;NA;2;47;M;4049;EMP
055540036036-137;055540036036;100mN32175E41220;NA;NA;2;23;F;1824;EMP
055540036036-138;055540036036;100mN32175E41220;S;NA;1;18;M;1824;EMP
055540036036-139;055540036036;100mN32176E41221;PO;NA;5;50;M;5064;NEP
055540036036-139;055540036036;100mN32176E41221;PO;NA;5;48;F;4049;EMP
055540036036-139;055540036036;100mN32176E41221;PO;NA;5;33;M;3039;EMP
055540036036-139;055540036036;100mN32176E41221;PO;NA;5;3;M;0305;NEP
055540036036-139;055540036036;100mN32176E41221;PO;NA;5;28;M;2529;NEP
055540036036-140;055540036036;100mN32172E41189;MC;OS;6;73;F;6574;NEP
055540036036-140;055540036036;100mN32172E41189;MC;OS;6;82;F;75XX;NEP
055540036036-140;055540036036;100mN32172E41189;MC;OS;6;65;F;6574;NEP
055540036036-140;055540036036;100mN32172E41189;MC;OS;6;78;F;75XX;NEP
055540036036-140;055540036036;100mN32172E41189;MC;OS;6;80;M;75XX;EMP
055540036036-140;055540036036;100mN32172E41189;MC;OS;6;72;F;6574;NEP
055540036036-141;055540036036;100mN32174E41224;SF;NA;2;52;F;5064;EMP
055540036036-141;055540036036;100mN32174E41224;SF;NA;2;35;F;3039;EMP
055540036036-142;055540036036;100mN32175E41226;S;NA;1;41;M;4049;EMP
055540036036-143;055540036036;100mN32197E41250;MC;NA;3;42;M;4049;EMP
055540036036-143;055540036036;100mN32197E41250;MC;NA;3;50;F;5064;EMP
055540036036-143;055540036036;100mN32197E41250;MC;NA;3;26;F;2529;EMP
055540036036-144;055540036036;100mN32175E41220;MC;NA;3;46;F;4049;NEP
055540036036-144;055540036036;100mN32175E41220;MC;NA;3;61;F;5064;NEP
055540036036-144;055540036036;100mN32175E41220;MC;NA;3;11;F;0614;NEP
055540036036-145;055540036036;100mN32180E41238;NA;OS;2;42;M;4049;EMP
055540036036-145;055540036036;100mN32180E41238;NA;OS;2;76;M;75XX;NEP
055540036036-146;055540036036;100mN32195E41251;MC;MIX;4;72;M;6574;NEP
055540036036-146;055540036036;100mN32195E41251;MC;MIX;4;38;M;3039;NEP
055540036036-146;055540036036;100mN32195E41251;MC;MIX;4;36;F;3039;EMP
055540036036-146;055540036036;100mN32195E41251;MC;MIX;4;15;F;1517;NEP
055540036036-147;055540036036;100mN32181E41216;MC;OS;4;79;M;75XX;EMP
055540036036-147;055540036036;100mN32181E41216;MC;OS;4;75;F;75XX;EMP
055540036036-147;055540036036;100mN32181E41216;MC;OS;4;71;M;6574;EMP
055540036036-147;055540036036;100mN32181E41216;MC;OS;4;65;M;6574;EMP
055540036036-148;055540036036;100mN32178E41217;MC;NA;2;62;F;5064;EMP
055540036036-148;055540036036;100mN32178E41217;MC;NA;2;58;M;5064;EMP
055540036036-149;055540036036;100mN32176E41217;S;OS;1;50;M;5064;EMP
055540036036-150;055540036036;100mN32171E41226;S;NA;1;53;F;5064;EMP
055540036036-151;055540036036;100mN32181E41219;MC;MIX;3;83;F;75XX;NEP
055540036036-151;055540036036;100mN32181E41219;MC;MIX;3;33;M;3039;EMP
055540036036-151;055540036036;100mN32181E41219;MC;MIX;3;33;F;3039;NEP
055540036036-152;055540036036;100mN32168E41208;SF;NA;2;38;M;3039;EMP
055540036036-152;055540036036;100mN32168E41208;SF;NA;2;23;M;1824;EMP
055540036036-153;055540036036;100mN32168E41208;MC;NA;2;61;M;5064;EMP
055540036036-153;055540036036;100mN32168E41208;MC;NA;2;61;F;5064;EMP
055540036036-154;055540036036;100mN32171E41222;PO;NA;3;43;M;4049;EMP
055540036036-154;055540036036;100mN32171E41222;PO;NA;3;42;M;4049;NEP
055540036036-154;055540036036;100mN32171E41222;PO;NA;3;13;F;0614;NEP
055540036036-155;055540036036;100mN32175E41223;S;NA;1;30;F;3039;NEP
055540036036-156;055540036036;100mN32176E41216;S;OS;1;47;M;4049;NEP
055540036036-157;055540036036;100mN32174E41219;S;NA;1;26;F;2529;EMP
055540036036-158;055540036036;100mN32178E41219;S;NA;1;37;M;3039;EMP
055540036036-159;055540036036;100mN32177E41225;MC;NA;3;27;F;2529;EMP
055540036036-159;055540036036;100mN32177E41225;MC;NA;3;34;M;3039;NEP
055540036036-159;055540036036;100mN32177E41225;MC;NA;3;4;M;0305;NEP
055540036036-160;055540036036;100mN32174E41224;MC;OS;2;80;F;75XX;NEP
055540036036-160;055540036036;100mN32174E41224;MC;OS;2;75;M;75XX;EMP
055540036036-161;055540036036;100mN32236E41217;S;OS;1;28;M;2529;EMP
055540036036-162;055540036036;100mN32174E41224;MC;NA;5;52;M;5064;EMP
055540036036-162;055540036036;100mN32174E41224;MC;NA;5;52;M;5064;NEP
055540036036-162;055540036036;100mN32174E41224;MC;NA;5;12;F;0614;NEP
055540036036-162;055540036036;100mN32174E41224;MC;NA;5;2;M;0003;NEP
055540036036-162;055540036036;100mN32174E41224;MC;NA;5;10;F;0614;NEP
055540036036-163;055540036036;100mN32174E41224;MC;NA;4;62;M;5064;NEP
055540036036-163;055540036036;100mN32174E41224;MC;NA;4;59;F;5064;EMP
055540036036-163;055540036036;100mN32174E41224;MC;NA;4;11;M;0614;NEP
055540036036-163;055540036036;100mN32174E41224;MC;NA;4;44;M;4049;NEP
055540036036-164;055540036036;100mN32174E41224;MC;NA;4;22;F;1824;EMP
055540036036-164;055540036036;100mN32174E41224;MC;NA;4;23;M;1824;EMP
055540036036-164;055540036036;100mN32174E41224;MC;NA;4;2;F;0003;NEP
055540036036-164;055540036036;100mN32174E41224;MC;NA;4;2;M;0003;NEP
055540036036-165;055540036036;100mN32171E41233;S;OS;1;32;M;3039;EMP
055540036036-166;055540036036;100mN32196E41252;MC;NA;5;42;M;4049;EMP
055540036036-166;055540036036;100mN32196E41252;MC;NA;5;35;M;3039;EMP
055540036036-166;055540036036;100mN32196E41252;MC;NA;5;23;F;1824;NEP
055540036036-166;055540036036;100mN32196E41252;MC;NA;5;7;M;0614;NEP
055540036036-166;055540036036;100mN32196E41252;MC;NA;5;0;M;0003;NEP
055540036036-167;055540036036;100mN32199E41249;MC;NA;3;48;M;4049;EMP
055540036036-167;055540036036;100mN32199E41249;MC;NA;3;41;F;4049;EMP
055540036036-167;055540036036;100mN32199E41249;MC;NA;3;4;F;0305;NEP
055540036036-168;055540036036;100mN32217E41211;MC;NA;2;45;M;4049;EMP
055540036036-168;055540036036;100mN32217E41211;MC;NA;2;45;M;4049;EMP
055540036036-169;055540036036;100mN32174E41224;MC;NA;4;42;F;4049;EMP
055540036036-169;055540036036;100mN32174E41224;MC;NA;4;42;F;4049;NEP
055540036036-169;055540036036;100mN32174E41224;MC;NA;4;27;F;2529;NEP
055540036036-169;055540036036;100mN32174E41224;MC;NA;4;11;F;0614;NEP
055540036036-170;055540036036;100mN32179E41221;PO;OS;3;66;M;6574;EMP
055540036036-170;055540036036;100mN32179E41221;PO;OS;3;70;F;6574;NEP
055540036036-170;055540036036;100mN32179E41221;PO;OS;3;83;M;75XX;EMP
055540036036-171;055540036036;100mN32174E41224;MC;NA;3;19;F;1824;NEP
055540036036-171;055540036036;100mN32174E41224;MC;NA;3;28;M;2529;EMP
055540036036-171;055540036036;100mN32174E41224;MC;NA;3;4;M;0305;NEP
055540036036-172;055540036036;100mN32174E41224;SF;NA;2;47;M;4049;EMP
055540036036-172;055540036036;100mN32174E41224;SF;NA;2;10;M;0614;NEP
055540036036-173;055540036036;100mN32174E41224;SF;NA;2;52;F;5064;EMP
055540036036-173;055540036036;100mN32174E41224;SF;NA;2;35;F;3039;EMP
055540036036-174;055540036036;100mN32178E41225;MC;NA;3;26;F;2529;EMP
055540036036-174;055540036036;100mN32178E41225;MC;NA;3;44;F;4049;NEP
055540036036-174;055540036036;100mN32178E41225;MC;NA;3;9;M;0614;NEP
055540036036-175;055540036036;100mN32173E41223;SF;NA;6;81;F;75XX;EMP
055540036036-175;055540036036;100mN32173E41223;SF;NA;6;1;M;0003;NEP
055540036036-175;055540036036;100mN32173E41223;SF;NA;6;10;F;0614;NEP
055540036036-175;055540036036;100mN32173E41223;SF;NA;6;3;F;0305;NEP
055540036036-175;055540036036;100mN32173E41223;SF;NA;6;56;F;5064;NEP
055540036036-175;055540036036;100mN32173E41223;SF;NA;6;46;F;4049;NEP
055540036036-176;055540036036;100mN32179E41219;MC;MIX;6;68;M;6574;EMP
055540036036-176;055540036036;100mN32179E41219;MC;MIX;6;40;F;4049;EMP
055540036036-176;055540036036;100mN32179E41219;MC;MIX;6;45;F;4049;EMP
055540036036-176;055540036036;100mN32179E41219;MC;MIX;6;0;F;0003;NEP
055540036036-176;055540036036;100mN32179E41219;MC;MIX;6;21;M;1824;NEP
055540036036-176;055540036036;100mN32179E41219;MC;MIX;6;19;M;1824;EMP
055540036036-177;055540036036;100mN32196E41252;MC;NA;4;32;M;3039;UEP
055540036036-177;055540036036;100mN32196E41252;MC;NA;4;27;M;2529;EMP
055540036036-177;055540036036;100mN32196E41252;MC;NA;4;9;F;0614;NEP
055540036036-177;055540036036;100mN32196E41252;MC;NA;4;7;F;0614;NEP
055540036036-178;055540036036;100mN32180E41216;MC;NA;6;62;F;5064;EMP
055540036036-178;055540036036;100mN32180E41216;MC;NA;6;63;M;5064;NEP
055540036036-178;055540036036;100mN32180E41216;MC;NA;6;6;M;0614;NEP
055540036036-178;055540036036;100mN32180E41216;MC;NA;6;33;F;3039;EMP
055540036036-178;055540036036;100mN32180E41216;MC;NA;6;8;M;0614;NEP
055540036036-178;055540036036;100mN32180E41216;MC;NA;6;11;F;0614;NEP
055540036036-179;055540036036;100mN32173E41223;MC;NA;2;27;F;2529;NEP
055540036036-179;055540036036;100mN32173E41223;MC;NA;2;28;M;2529;EMP
055540036036-180;055540036036;100mN32173E41223;MC;OS;3;68;F;6574;EMP
055540036036-180;055540036036;100mN32173E41223;MC;OS;3;70;F;6574;NEP
055540036036-180;055540036036;100mN32173E41223;MC;OS;3;83;F;75XX;EMP
055540036036-181;055540036036;100mN32173E41223;MC;OS;2;65;M;6574;EMP
055540036036-181;055540036036;100mN32173E41223;MC;OS;2;68;F;6574;EMP
055540036036-182;055540036036;100mN32173E41223;MC;NA;3;47;F;4049;NEP
055540036036-182;055540036036;100mN32173E41223;MC;NA;3;48;F;4049;NEP
055540036036-182;055540036036;100mN32173E41223;MC;NA;3;13;M;0614;NEP
055540036036-183;055540036036;100mN32172E41223;MC;NA;2;36;F;3039;NEP
055540036036-183;055540036036;100mN32172E41223;MC;NA;2;27;M;2529;EMP
055540036036-184;055540036036;100mN32174E41223;S;OS;1;43;F;4049;NEP
055540036036-185;055540036036;100mN32173E41223;MC;MIX;2;73;F;6574;NEP
055540036036-185;055540036036;100mN32173E41223;MC;MIX;2;18;F;1824;EMP
055540036036-186;055540036036;100mN32172E41189;MC;OS;6;73;F;6574;NEP
055540036036-186;055540036036;100mN32172E41189;MC;OS;6;82;F;75XX;NEP
055540036036-186;055540036036;100mN32172E41189;MC;OS;6;65;F;6574;NEP
055540036036-186;055540036036;100mN32172E41189;MC;OS;6;78;F;75XX;NEP
055540036036-186;055540036036;100mN32172E41189;MC;OS;6;80;M;75XX;EMP
055540036036-186;055540036036;100mN32172E41189;MC;OS;6;72;F;6574;NEP
055540036036-187;055540036036;100mN32177E41218;S;NA;1;41;M;4049;EMP
055540036036-188;055540036036;100mN32179E41219;MC;MIX;2;72;M;6574;NEP
055540036036-188;055540036036;100mN32179E41219;MC;MIX;2;48;M;4049;NEP
055540036036-189;055540036036;100mN32169E41222;MC;NA;3;63;M;5064;EMP
055540036036-189;055540036036;100mN32169E41222;MC;NA;3;60;M;5064;NEP
055540036036-189;055540036036;100mN32169E41222;MC;NA;3;23;F;1824;EMP
055540036036-190;055540036036;100mN32173E41223;MC;OS;2;71;M;6574;NEP
055540036036-190;055540036036;100mN32173E41223;MC;OS;2;66;F;6574;NEP
055540036036-191;055540036036;100mN32180E41215;MC;NA;3;59;M;5064;NEP
055540036036-191;055540036036;100mN32180E41215;MC;NA;3;51;M;5064;EMP
055540036036-191;055540036036;100mN32180E41215;MC;NA;3;27;M;2529;EMP
055540036036-192;055540036036;100mN32178E41217;MC;NA;4;62;F;5064;EMP
055540036036-192;055540036036;100mN32178E41217;MC;NA;4;62;F;5064;EMP
055540036036-192;055540036036;100mN32178E41217;MC;NA;4;26;M;2529;EMP
055540036036-192;055540036036;100mN32178E41217;MC;NA;4;10;M;0614;NEP
055540036036-193;055540036036;100mN32170E41229;MC;NA;2;46;M;4049;NEP
055540036036-193;055540036036;100mN32170E41229;MC;NA;2;46;M;4049;NEP
055540036036-194;055540036036;100mN32173E41223;S;NA;1;42;M;4049;EMP
055540036036-195;055540036036;100mN32199E41222;PO;NA;2;47;M;4049;EMP
055540036036-195;055540036036;100mN32199E41222;PO;NA;2;44;M;4049;EMP
055540036036-196;055540036036;100mN32196E41251;S;NA;1;32;M;3039;EMP
055540036036-197;055540036036;100mN32171E41224;S;NA;1;48;F;4049;EMP
055540036036-198;055540036036;100mN32203E41224;MC;NA;3;19;F;1824;EMP
055540036036-198;055540036036;100mN32203E41224;MC;NA;3;22;F;1824;EMP
055540036036-198;055540036036;100mN32203E41224;MC;NA;3;3;F;0305;NEP
055540036036-199;055540036036;100mN32179E41224;S;NA;1;40;F;4049;EMP
055540036036-200;055540036036;100mN32172E41227;MC;NA;2;22;M;1824;EMP
055540036036-200;055540036036;100mN32172E41227;MC;NA;2;20;F;1824;EMP
055540036036-201;055540036036;100mN32175E41229;MC;NA;6;46;F;4049;EMP
055540036036-201;055540036036;100mN32175E41229;MC;NA;6;46;F;4049;NEP
055540036036-201;055540036036;100mN32175E41229;MC;NA;6;19;M;1824;EMP
055540036036-201;055540036036;100mN32175E41229;MC;NA;6;26;M;2529;EMP
055540036036-201;055540036036;100mN32175E41229;MC;NA;6;28;F;2529;EMP
055540036036-201;055540036036;100mN32175E41229;MC;NA;6;15;M;1517;EMP
055540036036-202;055540036036;100mN32172E41227;MC;NA;2;40;F;4049;EMP
055540036036-202;055540036036;100mN32172E41227;MC;NA;2;41;M;4049;EMP
055540036036-203;055540036036;100mN32177E41225;MC;NA;3;27;F;2529;EMP
055540036036-203;055540036036;100mN32177E41225;MC;NA;3;34;M;3039;NEP
055540036036-203;055540036036;100mN32177E41225;MC;NA;3;4;M;0305;NEP
055540036036-204;055540036036;100mN32220E41211;MC;NA;2;21;M;1824;NEP
055540036036-204;055540036036;100mN32220E41211;MC;NA;2;21;M;1824;NEP
055540036036-205;055540036036;100mN32220E41211;S;NA;1;47;F;4049;NEP
055540036036-206;055540036036;100mN32173E41220;S;OS;1;63;F;5064;NEP
055540036036-207;055540036036;100mN32215E41245;MC;OS;4;75;M;75XX;EMP
055540036036-207;055540036036;100mN32215E41245;MC;OS;4;69;F;6574;NEP
055540036036-207;055540036036;100mN32215E41245;MC;OS;4;77;M;75XX;EMP
055540036036-207;055540036036;100mN32215E41245;MC;OS;4;82;M;75XX;NEP
055540036036-208;055540036036;100mN32175E41218;MC;NA;2;56;F;5064;UEP
055540036036-208;055540036036;100mN32175E41218;MC;NA;2;56;F;5064;EMP
055540036036-209;055540036036;100mN32178E41220;S;OS;1;27;M;2529;NEP
055540036036-210;055540036036;100mN32169E41227;MC;MIX;4;72;F;6574;NEP
055540036036-210;055540036036;100mN32169E41227;MC;MIX;4;62;M;5064;NEP
055540036036-210;055540036036;100mN32169E41227;MC;MIX;4;59;F;5064;EMP
055540036036-210;055540036036;100mN32169E41227;MC;MIX;4;15;F;1517;EMP
055540036036-211;055540036036;100mN32175E41221;MC;NA;3;59;M;5064;EMP
055540036036-211;055540036036;100mN32175E41221;MC;NA;3;62;F;5064;NEP
055540036036-211;055540036036;100mN32175E41221;MC;NA;3;9;F;0614;NEP
055540036036-212;055540036036;100mN32175E41218;S;NA;1;55;F;5064;NEP
055540036036-213;055540036036;100mN32175E41218;S;OS;1;79;F;75XX;NEP
055540036036-214;055540036036;100mN32175E41218;MC;NA;3;19;M;1824;EMP
055540036036-214;055540036036;100mN32175E41218;MC;NA;3;18;M;1824;EMP
055540036036-214;055540036036;100mN32175E41218;MC;NA;3;3;F;0305;NEP
055540036036-215;055540036036;100mN32170E41227;MC;MIX;3;75;M;75XX;EMP
055540036036-215;055540036036;100mN32170E41227;MC;MIX;3;19;M;1824;EMP
055540036036-215;055540036036;100mN32170E41227;MC;MIX;3;18;M;1824;NEP
055540036036-216;055540036036;100mN32168E41226;SF;NA;6;54;M;5064;NEP
055540036036-216;055540036036;100mN32168E41226;SF;NA;6;30;M;3039;EMP
055540036036-216;055540036036;100mN32168E41226;SF;NA;6;8;F;0614;NEP
055540036036-216;055540036036;100mN32168E41226;SF;NA;6;22;F;1824;NEP
055540036036-216;055540036036;100mN32168E41226;SF;NA;6;12;M;0614;NEP
055540036036-216;055540036036;100mN32168E41226;SF;NA;6;6;M;0614;NEP
055540036036-217;055540036036;100mN32170E41227;MC;MIX;2;77;M;75XX;EMP
055540036036-217;055540036036;100mN32170E41227;MC;MIX;2;48;M;4049;EMP
055540036036-218;055540036036;100mN32170E41227;PO;OS;3;72;M;6574;NEP
055540036036-218;055540036036;100mN32170E41227;PO;OS;3;71;F;6574;NEP
055540036036-218;055540036036;100mN32170E41227;PO;OS;3;76;F;75XX;EMP
055540036036-219;055540036036;100mN32173E41220;S;NA;1;48;M;4049;EMP
055540036036-220;055540036036;100mN32177E41219;MC;NA;3;63;M;5064;EMP
055540036036-220;055540036036;100mN32177E41219;MC;NA;3;31;M;3039;EMP
055540036036-220;055540036036;100mN32177E41219;MC;NA;3;45;F;4049;EMP
055540036036-221;055540036036;100mN32170E41227;MC;OS;2;84;F;75XX;EMP
055540036036-221;055540036036;100mN32170E41227;MC;OS;2;62;F;5064;EMP
055540036036-222;055540036036;100mN32175E41221;MC;MIX;2;73;F;6574;EMP
055540036036-222;055540036036;100mN32175E41221;MC;MIX;2;7;M;0614;NEP
055540036036-223;055540036036;100mN32170E41227;MC;NA;4;62;F;5064;EMP
055540036036-223;055540036036;100mN32170E41227;MC;NA;4;0;M;0003;NEP
055540036036-223;055540036036;100mN32170E41227;MC;NA;4;9;M;0614;NEP
055540036036-223;055540036036;100mN32170E41227;MC;NA;4;2;M;0003;NEP
055540036036-224;055540036036;100mN32199E41252;MC;MIX;3;71;F;6574;EMP
055540036036-224;055540036036;100mN32199E41252;MC;MIX;3;60;M;5064;EMP
055540036036-224;055540036036;100mN32199E41252;MC;MIX;3;52;F;5064;EMP
055540036036-225;055540036036;100mN32176E41219;MC;NA;2;42;F;4049;NEP
